iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
212,-9.588981628417969,4.284221172332764,-9.019214630126953,9.406206130981445,-2951.484375
213,-8.304502487182617,0.6085042357444763,-8.74581241607666,9.406206130981445,-2951.484375
214,-7.442762851715088,3.5169975757598877,-8.958466529846191,9.406206130981445,-2951.484375
215,-7.988487243652344,0.3922250270843506,-10.100664138793945,9.406206130981445,-2951.484375
216,-9.220393180847168,5.466854095458984,-11.212325096130371,9.406206130981445,-2951.484375
217,-8.348322868347168,1.9849038124084473,-9.135225296020508,9.406206130981445,-2951.484375
218,-8.93421745300293,2.422611951828003,-10.164204597473145,9.406206130981445,-2951.484375
219,-10.678842544555664,-1.2900997400283813,-10.710054397583008,9.406206130981445,-2951.484375
220,-11.273968696594238,2.289759635925293,-10.997576713562012,9.406206130981445,-2951.484375
221,-10.966045379638672,0.09204354137182236,-10.128607749938965,9.406206130981445,-2951.484375
222,-8.964155197143555,-0.35032737255096436,-9.415372848510742,9.406206130981445,-2951.484375
223,-9.388895034790039,-0.578614354133606,-10.254683494567871,9.406206130981445,-2951.484375
224,-10.144693374633789,2.7545626163482666,-11.173200607299805,9.406206130981445,-2951.484375
225,-11.97445011138916,2.5372962951660156,-15.332179069519043,9.406206130981445,-2951.484375
226,-11.638160705566406,-3.343184471130371,-11.503034591674805,9.406206130981445,-2951.484375
227,-10.025797843933105,3.893364667892456,-9.62773609161377,9.406206130981445,-2951.484375
228,-12.29442310333252,0.3836981952190399,-12.308686256408691,9.406206130981445,-2951.484375
229,-11.727526664733887,1.3194270133972168,-8.561845779418945,9.406206130981445,-2951.484375
230,-11.695314407348633,1.0128412246704102,-9.101641654968262,9.406206130981445,-2951.484375
231,-14.721708297729492,3.8590104579925537,-17.419660568237305,9.406206130981445,-2951.484375
232,-12.059141159057617,1.0055845975875854,-15.279383659362793,9.406206130981445,-2951.484375
233,-12.934318542480469,0.04025685787200928,-15.081892967224121,9.406206130981445,-2951.484375
234,-14.562047958374023,1.1083098649978638,-16.813413619995117,9.406206130981445,-2951.484375
235,-14.248652458190918,0.16714023053646088,-14.38257122039795,9.406206130981445,-2951.484375
